source_path,stem,last,penult,ean,match_score
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Anthrazite Grey 1.webp,Anthrazite Grey 1,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Anthrazite Grey 2.webp,Anthrazite Grey 2,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Anthrazite Grey 3.webp,Anthrazite Grey 3,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Anthrazite Grey 4.webp,Anthrazite Grey 4,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Anthrazite Grey 5.webp,Anthrazite Grey 5,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Carbon Black 1.webp,Secura Shorts - Carbon Black 1,Innerwear,Kids,8903289123151,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Carbon Black 2.webp,Secura Shorts - Carbon Black 2,Innerwear,Kids,8903289123151,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Carbon Black 3.webp,Secura Shorts - Carbon Black 3,Innerwear,Kids,8903289123151,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Carbon Black 4.webp,Secura Shorts - Carbon Black 4,Innerwear,Kids,8903289123151,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Carbon Black 5.webp,Secura Shorts - Carbon Black 5,Innerwear,Kids,8903289123151,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura shorts - Cherry Berry 1.webp,Secura shorts - Cherry Berry 1,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura shorts - Cherry Berry 2.webp,Secura shorts - Cherry Berry 2,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura shorts - Cherry Berry 3.webp,Secura shorts - Cherry Berry 3,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura shorts - Cherry Berry 4.webp,Secura shorts - Cherry Berry 4,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura shorts - Cherry Berry 5.webp,Secura shorts - Cherry Berry 5,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura shorts - Dark Chocolate 1.webp,Secura shorts - Dark Chocolate 1,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura shorts - Dark Chocolate 2.webp,Secura shorts - Dark Chocolate 2,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura shorts - Dark Chocolate 3.webp,Secura shorts - Dark Chocolate 3,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura shorts - Dark Chocolate 4.webp,Secura shorts - Dark Chocolate 4,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura shorts - Dark Chocolate 5.webp,Secura shorts - Dark Chocolate 5,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Natural Skin 1.webp,Secura Shorts - Natural Skin 1,Innerwear,Kids,8903289123397,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Natural Skin 2.webp,Secura Shorts - Natural Skin 2,Innerwear,Kids,8903289123397,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Natural Skin 3.webp,Secura Shorts - Natural Skin 3,Innerwear,Kids,8903289123397,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Natural Skin 4.webp,Secura Shorts - Natural Skin 4,Innerwear,Kids,8903289123397,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Natural Skin 5.webp,Secura Shorts - Natural Skin 5,Innerwear,Kids,8903289123397,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Navy Classic 1.webp,Secura Shorts - Navy Classic 1,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Navy Classic 2.webp,Secura Shorts - Navy Classic 2,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Navy Classic 3.webp,Secura Shorts - Navy Classic 3,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Navy Classic 4.webp,Secura Shorts - Navy Classic 4,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Navy Classic 5.webp,Secura Shorts - Navy Classic 5,Innerwear,Kids,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Pearl white 1.webp,Secura Shorts - Pearl white 1,Innerwear,Kids,8903289123274,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Pearl white 2.webp,Secura Shorts - Pearl white 2,Innerwear,Kids,8903289123274,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Pearl white 3.webp,Secura Shorts - Pearl white 3,Innerwear,Kids,8903289123274,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Pearl white 4.webp,Secura Shorts - Pearl white 4,Innerwear,Kids,8903289123274,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Innerwear\Secura Shorts - Pearl white 5.webp,Secura Shorts - Pearl white 5,Innerwear,Kids,8903289123274,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\bubble-gum 1.webp,bubble-gum 1,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\bubble-gum 2.webp,bubble-gum 2,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\bubble-gum 3.webp,bubble-gum 3,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\bubble-gum 4.webp,bubble-gum 4,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\butter-scotch 1.webp,butter-scotch 1,Cotton Capri Legging,Leggings,8903289930261,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\butter-scotch 2.webp,butter-scotch 2,Cotton Capri Legging,Leggings,8903289930261,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\butter-scotch 3.webp,butter-scotch 3,Cotton Capri Legging,Leggings,8903289930261,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\butter-scotch 4.webp,butter-scotch 4,Cotton Capri Legging,Leggings,8903289930261,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Caramel Custard 1.webp,Caramel Custard 1,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Caramel Custard 2.webp,Caramel Custard 2,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Caramel Custard 3.webp,Caramel Custard 3,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Caramel Custard 4.webp,Caramel Custard 4,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Carbon Black 1.webp,Carbon Black 1,Cotton Capri Legging,Leggings,8903289005990,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Carbon Black 2.webp,Carbon Black 2,Cotton Capri Legging,Leggings,8903289005990,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Carbon Black 3.webp,Carbon Black 3,Cotton Capri Legging,Leggings,8903289005990,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Carbon Black 4.webp,Carbon Black 4,Cotton Capri Legging,Leggings,8903289005990,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Ink Blue 1.webp,Ink Blue 1,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Ink Blue 2.webp,Ink Blue 2,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Ink Blue 3.webp,Ink Blue 3,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Ink Blue 4.webp,Ink Blue 4,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Lip Stick 1.webp,Lip Stick 1,Cotton Capri Legging,Leggings,8903289945760,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Lip Stick 2.webp,Lip Stick 2,Cotton Capri Legging,Leggings,8903289945760,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Lip Stick 3.webp,Lip Stick 3,Cotton Capri Legging,Leggings,8903289945760,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Lip Stick 4.webp,Lip Stick 4,Cotton Capri Legging,Leggings,8903289945760,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Lucky Bamboo 1.webp,Lucky Bamboo 1,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Lucky Bamboo 2.webp,Lucky Bamboo 2,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Lucky Bamboo 3.webp,Lucky Bamboo 3,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Lucky Bamboo 4.webp,Lucky Bamboo 4,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Mehandi Maroon 1.webp,Mehandi Maroon 1,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Mehandi Maroon 2.webp,Mehandi Maroon 2,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Mehandi Maroon 3.webp,Mehandi Maroon 3,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Mehandi Maroon 4.webp,Mehandi Maroon 4,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Navy Classic 1.webp,Navy Classic 1,Cotton Capri Legging,Leggings,8903289006119,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Navy Classic 2.webp,Navy Classic 2,Cotton Capri Legging,Leggings,8903289006119,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Navy Classic 3.webp,Navy Classic 3,Cotton Capri Legging,Leggings,8903289006119,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Navy Classic 4.webp,Navy Classic 4,Cotton Capri Legging,Leggings,8903289006119,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Orange Tango 1.webp,Orange Tango 1,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Orange Tango 2.webp,Orange Tango 2,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Orange Tango 3.webp,Orange Tango 3,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Orange Tango 4.webp,Orange Tango 4,Cotton Capri Legging,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Pearl White 1.webp,Pearl White 1,Cotton Capri Legging,Leggings,8903289005945,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Pearl White 2.webp,Pearl White 2,Cotton Capri Legging,Leggings,8903289005945,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Pearl White 3.webp,Pearl White 3,Cotton Capri Legging,Leggings,8903289005945,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Pearl White 4.webp,Pearl White 4,Cotton Capri Legging,Leggings,8903289005945,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Pink Paradise 1.webp,Pink Paradise 1,Cotton Capri Legging,Leggings,8903289930292,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Pink Paradise 2.webp,Pink Paradise 2,Cotton Capri Legging,Leggings,8903289930292,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Pink Paradise 3.webp,Pink Paradise 3,Cotton Capri Legging,Leggings,8903289930292,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Capri Legging\Pink Paradise 4.webp,Pink Paradise 4,Cotton Capri Legging,Leggings,8903289930292,0.3
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Bubble Gum 1.webp,Bubble Gum 1,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Bubble Gum 2.webp,Bubble Gum 2,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Bubble Gum 3.webp,Bubble Gum 3,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Bubble Gum 4.webp,Bubble Gum 4,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Butter Scottech 1.webp,Butter Scottech 1,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Butter Scottech 2.webp,Butter Scottech 2,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Butter Scottech 3.webp,Butter Scottech 3,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Butter Scottech 4.webp,Butter Scottech 4,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Carben Balck 1 2.webp,Carben Balck 1 2,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Carben Balck 1.webp,Carben Balck 1,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Carben Balck 3.webp,Carben Balck 3,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Carben Balck 4.webp,Carben Balck 4,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Caremel Custed 2.webp,Caremel Custed 2,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Caremel Custed 3.webp,Caremel Custed 3,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Caremel Custed.webp,Caremel Custed,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Grey 1.webp,Grey 1,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Grey 2.webp,Grey 2,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Grey 3.webp,Grey 3,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Grey 4.webp,Grey 4,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Ink Blue  2.webp,Ink Blue  2,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Ink Blue  3.webp,Ink Blue  3,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Ink Blue  4.webp,Ink Blue  4,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Ink Blue 1.webp,Ink Blue 1,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\La Burgandy 1.webp,La Burgandy 1,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\La Burgandy 2.webp,La Burgandy 2,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\La Burgandy 3.webp,La Burgandy 3,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\La Burgandy 4.webp,La Burgandy 4,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Lip Stick 1.webp,Lip Stick 1,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Lip Stick 2.webp,Lip Stick 2,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Lip Stick 3.webp,Lip Stick 3,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Lip Stick 4.webp,Lip Stick 4,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Navy Classic  3.webp,Navy Classic  3,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Navy Classic  4.webp,Navy Classic  4,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Navy Classic 1.webp,Navy Classic 1,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Navy Classic 2.webp,Navy Classic 2,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Orange Tango  2.webp,Orange Tango  2,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Orange Tango  3.webp,Orange Tango  3,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Orange Tango  4.webp,Orange Tango  4,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Orange Tango 1.webp,Orange Tango 1,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Pearl White 1.webp,Pearl White 1,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Pearl White 2.webp,Pearl White 2,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Pearl White 3.webp,Pearl White 3,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Pearl White 4.webp,Pearl White 4,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Pink Paradise  2.webp,Pink Paradise  2,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Pink Paradise  3.webp,Pink Paradise  3,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Pink Paradise 1.webp,Pink Paradise 1,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Pool Side 1.webp,Pool Side 1,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Pool Side 2.webp,Pool Side 2,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Pool Side 3.webp,Pool Side 3,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Pool Side 4.webp,Pool Side 4,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Sween Corn 1.webp,Sween Corn 1,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Sween Corn 2.webp,Sween Corn 2,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Sween Corn 3.webp,Sween Corn 3,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Leggings\Cotton Leggines\Sween Corn 4.webp,Sween Corn 4,Cotton Leggines,Leggings,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Loungewear\Kids Printed Shorts Co-ord\Lemon Sky 1.webp,Lemon Sky 1,Kids Printed Shorts Co-ord,Loungewear,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Loungewear\Kids Printed Shorts Co-ord\Lemon Sky 2.webp,Lemon Sky 2,Kids Printed Shorts Co-ord,Loungewear,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Loungewear\Kids Printed Shorts Co-ord\Lemon Sky 3.webp,Lemon Sky 3,Kids Printed Shorts Co-ord,Loungewear,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Loungewear\Kids Printed Shorts Co-ord\Lemon Sky 4.webp,Lemon Sky 4,Kids Printed Shorts Co-ord,Loungewear,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Loungewear\Kids Printed Shorts Co-ord\Lemon Sky 5.webp,Lemon Sky 5,Kids Printed Shorts Co-ord,Loungewear,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Loungewear\Kids Printed Shorts Co-ord\Lemon Sky 6.webp,Lemon Sky 6,Kids Printed Shorts Co-ord,Loungewear,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Loungewear\Kids Printed Shorts Co-ord\Navy Classic 1.webp,Navy Classic 1,Kids Printed Shorts Co-ord,Loungewear,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Loungewear\Kids Printed Shorts Co-ord\Navy Classic 2.webp,Navy Classic 2,Kids Printed Shorts Co-ord,Loungewear,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Loungewear\Kids Printed Shorts Co-ord\Navy Classic 3.webp,Navy Classic 3,Kids Printed Shorts Co-ord,Loungewear,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Loungewear\Kids Printed Shorts Co-ord\Navy Classic 4.webp,Navy Classic 4,Kids Printed Shorts Co-ord,Loungewear,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Loungewear\Kids Printed Shorts Co-ord\Navy Classic 5.webp,Navy Classic 5,Kids Printed Shorts Co-ord,Loungewear,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Loungewear\Kids Printed Shorts Co-ord\Pastel Lilac 1.webp,Pastel Lilac 1,Kids Printed Shorts Co-ord,Loungewear,,0.0
C:\Users\ganesh\Downloads\Twin Birds\Twin Birds\Kids\Loungewear\Kids Printed Shorts Co-ord\Pastel Lilac 2.webp,Pastel Lilac 2,Kids Printed Shorts Co-ord,Loungewear,,0.0
